AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1020,First-Line Supervisors of Firefighting and Prevention Workers,broad,"84,040",1.0,,,,,40.78,"84,810",0.5,22.20,29.72,38.53,48.95,61.93,"46,170","61,820","80,150","101,820","128,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,"84,040",1.0,,,,,40.78,"84,810",0.5,22.20,29.72,38.53,48.95,61.93,"46,170","61,820","80,150","101,820","128,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,"82,860",1.0,,,,,27.54,"57,280",0.6,15.88,18.75,25.41,32.51,40.61,"33,030","39,000","52,850","67,610","84,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,"59,520",1.2,,,,,26.32,"54,750",0.7,15.33,18.05,23.47,30.67,38.94,"31,890","37,530","48,810","63,790","81,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,"23,340",1.4,,,,,30.64,"63,730",0.7,17.32,23.22,29.34,36.03,45.23,"36,030","48,300","61,030","74,950","94,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2000,Firefighting and Prevention Workers,minor,"338,250",1.0,,,,,27.50,"57,200",0.6,14.10,18.13,25.36,34.66,42.14,"29,340","37,720","52,740","72,080","87,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2010,Firefighters,broad,"321,450",1.0,,,,,27.07,"56,310",0.6,14.02,17.98,24.85,34.01,40.75,"29,150","37,400","51,680","70,730","84,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,"321,450",1.0,,,,,27.07,"56,310",0.6,14.02,17.98,24.85,34.01,40.75,"29,150","37,400","51,680","70,730","84,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2020,Fire Inspectors,broad,"16,800",1.9,,,,,35.66,"74,170",0.9,18.68,23.95,31.63,44.70,59.52,"38,850","49,810","65,800","92,980","123,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,"14,510",2.2,,,,,36.98,"76,910",1.0,20.64,25.62,33.39,46.38,60.39,"42,930","53,290","69,450","96,470","125,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,"2,290",2.3,,,,,27.30,"56,780",1.5,14.42,16.96,23.13,35.09,43.33,"30,000","35,270","48,110","72,990","90,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3000,Law Enforcement Workers,minor,"1,161,080",0.2,,,,,32.49,"67,580",0.3,18.27,22.43,29.66,39.27,49.32,"38,000","46,650","61,680","81,680","102,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,"379,720",0.3,,,,,26.33,"54,760",0.3,16.96,19.12,23.85,30.95,39.71,"35,290","39,770","49,610","64,380","82,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3011,Bailiffs,detailed,"16,470",1.4,,,,,26.29,"54,680",0.7,13.60,18.03,23.60,34.69,39.68,"28,290","37,510","49,100","72,150","82,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,detailed,"363,250",0.3,,,,,26.33,"54,760",0.3,17.07,19.16,23.85,30.82,39.71,"35,510","39,850","49,610","64,110","82,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3020,Detectives and Criminal Investigators,broad,"107,400",0.2,,,,,44.04,"91,610",0.2,23.07,29.44,41.48,53.14,72.39,"47,990","61,240","86,280","110,530","150,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3021,Detectives and Criminal Investigators,detailed,"107,400",0.2,,,,,44.04,"91,610",0.2,23.07,29.44,41.48,53.14,72.39,"47,990","61,240","86,280","110,530","150,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3030,Fish and Game Wardens,broad,"6,530",0.4,,,,,28.78,"59,860",0.1,15.00,22.26,28.61,35.00,41.01,"31,200","46,300","59,500","72,800","85,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3031,Fish and Game Wardens,detailed,"6,530",0.4,,,,,28.78,"59,860",0.1,15.00,22.26,28.61,35.00,41.01,"31,200","46,300","59,500","72,800","85,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3040,Parking Enforcement Workers,broad,"8,150",4.5,,,,,21.48,"44,670",0.8,14.05,16.66,19.99,25.12,30.99,"29,220","34,650","41,570","52,250","64,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3041,Parking Enforcement Workers,detailed,"8,150",4.5,,,,,21.48,"44,670",0.8,14.05,16.66,19.99,25.12,30.99,"29,220","34,650","41,570","52,250","64,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3050,Police Officers,broad,"659,270",0.3,,,,,34.33,"71,410",0.4,19.51,24.17,31.64,40.65,50.08,"40,580","50,270","65,810","84,550","104,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,"655,890",0.3,,,,,34.32,"71,380",0.4,19.50,24.14,31.63,40.64,50.05,"40,560","50,210","65,790","84,520","104,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-3052,Transit and Railroad Police,detailed,"3,370",3.1,,,,,36.72,"76,380",1.4,24.08,27.40,33.25,44.51,54.96,"50,080","56,990","69,150","92,580","114,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9000,Other Protective Service Workers,minor,"1,583,620",0.4,,,,,17.89,"37,220",0.3,11.45,13.84,16.66,19.57,26.02,"23,820","28,790","34,650","40,700","54,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9010,Animal Control Workers,broad,"11,490",1.4,,,,,21.05,"43,780",0.9,13.67,15.99,18.90,24.06,29.83,"28,430","33,260","39,320","50,040","62,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9011,Animal Control Workers,detailed,"11,490",1.4,,,,,21.05,"43,780",0.9,13.67,15.99,18.90,24.06,29.83,"28,430","33,260","39,320","50,040","62,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9020,Private Detectives and Investigators,broad,"32,050",4.9,,,,,28.56,"59,400",1.3,16.21,18.44,25.06,36.42,44.55,"33,710","38,360","52,120","75,740","92,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,"32,050",4.9,,,,,28.56,"59,400",1.3,16.21,18.44,25.06,36.42,44.55,"33,710","38,360","52,120","75,740","92,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9030,Security Guards and Gambling Surveillance Officers,broad,"1,135,390",0.4,,,,,17.65,"36,720",0.3,11.56,13.88,16.71,18.98,24.72,"24,050","28,880","34,770","39,470","51,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,"10,500",3.5,,,,,18.89,"39,290",0.6,13.17,14.56,17.30,21.46,27.50,"27,400","30,290","35,970","44,630","57,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,"1,124,890",0.4,,,,,17.64,"36,700",0.3,11.55,13.88,16.71,18.96,24.69,"24,020","28,860","34,750","39,440","51,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9090,Miscellaneous Protective Service Workers,broad,"404,680",0.8,,,,,17.63,"36,670",0.5,11.03,13.33,15.80,20.16,25.28,"22,950","27,720","32,870","41,920","52,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,"91,270",2.1,,,,,18.02,"37,490",1.1,12.50,14.00,16.05,19.47,27.43,"26,000","29,120","33,380","40,510","57,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"107,930",1.5,,,,,13.64,"28,370",0.4,9.84,11.00,13.11,15.03,17.76,"20,460","22,880","27,270","31,260","36,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,"47,550",0.6,,,,,23.33,"48,520",0.2,18.53,20.48,22.94,25.22,28.82,"38,540","42,600","47,710","52,460","59,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9094,School Bus Monitors,detailed,"64,100",1.9,,,,,14.93,"31,040",0.4,11.25,13.00,14.37,16.86,18.25,"23,410","27,040","29,880","35,060","37,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,33-9099,"Protective Service Workers, All Other",detailed,"93,840",2.1,,,,,20.80,"43,270",1.3,13.52,15.00,17.53,22.61,29.99,"28,110","31,200","36,460","47,020","62,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,"12,514,620",0.1,,,,,15.45,"32,130",0.4,10.15,11.75,14.25,17.13,21.71,"21,110","24,440","29,640","35,630","45,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1000,Supervisors of Food Preparation and Serving Workers,minor,"1,329,810",0.6,,,,,20.83,"43,330",0.5,13.43,15.51,18.24,23.60,30.55,"27,930","32,270","37,930","49,080","63,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1010,Supervisors of Food Preparation and Serving Workers,broad,"1,329,810",0.6,,,,,20.83,"43,330",0.5,13.43,15.51,18.24,23.60,30.55,"27,930","32,270","37,930","49,080","63,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,"160,190",2.6,,,,,28.95,"60,210",0.8,16.23,20.65,27.17,35.01,44.00,"33,750","42,950","56,520","72,820","91,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"1,169,620",0.6,,,,,19.72,"41,020",0.4,13.32,15.00,17.81,22.46,28.68,"27,700","31,200","37,050","46,710","59,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2000,Cooks and Food Preparation Workers,minor,"3,521,670",0.6,,,,,15.26,"31,730",0.4,10.54,12.81,14.71,17.31,20.26,"21,930","26,650","30,590","36,000","42,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2010,Cooks,broad,"2,617,340",0.6,,,,,15.42,"32,080",0.4,10.57,12.93,14.86,17.48,20.56,"21,990","26,900","30,910","36,360","42,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,"725,590",1.7,,,,,13.43,"27,920",0.6,9.94,10.84,13.29,15.37,17.21,"20,680","22,550","27,640","31,970","35,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,"417,780",0.6,,,,,16.19,"33,670",0.4,11.18,13.22,15.63,18.15,21.74,"23,250","27,490","32,510","37,760","45,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2013,"Cooks, Private Household",detailed,610,34.5,,,,,21.88,"45,510",13.6,12.00,12.80,18.54,25.03,44.25,"24,950","26,620","38,570","52,070","92,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,"1,321,480",0.8,,,,,16.32,"33,940",0.5,11.35,13.80,16.40,17.96,21.43,"23,610","28,690","34,110","37,350","44,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,"133,290",6.9,,,,,14.80,"30,770",1.0,10.34,12.18,14.60,16.91,19.28,"21,510","25,330","30,360","35,170","40,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,"18,590",6.7,,,,,16.88,"35,120",1.3,11.37,13.94,16.06,18.28,22.14,"23,650","28,990","33,390","38,030","46,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2020,Food Preparation Workers,broad,"904,330",1.4,,,,,14.77,"30,720",0.4,10.47,12.44,14.32,16.81,18.65,"21,770","25,880","29,790","34,970","38,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,"904,330",1.4,,,,,14.77,"30,720",0.4,10.47,12.44,14.32,16.81,18.65,"21,770","25,880","29,790","34,970","38,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3000,Food and Beverage Serving Workers,minor,"6,309,200",0.4,,,,,14.69,"30,540",0.5,9.79,10.97,13.67,16.30,20.37,"20,370","22,810","28,440","33,900","42,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3010,Bartenders,broad,"613,070",1.2,,,,,16.58,"34,490",0.9,9.18,10.74,14.12,18.06,27.51,"19,100","22,340","29,380","37,560","57,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,"613,070",1.2,,,,,16.58,"34,490",0.9,9.18,10.74,14.12,18.06,27.51,"19,100","22,340","29,380","37,560","57,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3020,Fast Food and Counter Workers,broad,"3,325,050",0.7,,,,,13.53,"28,130",0.4,10.17,11.06,13.43,15.13,17.00,"21,150","23,010","27,930","31,480","35,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,"3,325,050",0.7,,,,,13.53,"28,130",0.4,10.17,11.06,13.43,15.13,17.00,"21,150","23,010","27,930","31,480","35,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3030,Waiters and Waitresses,broad,"2,122,210",0.7,,,,,15.87,"33,020",0.7,8.77,10.49,14.00,17.50,26.62,"18,250","21,810","29,120","36,400","55,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,"2,122,210",0.7,,,,,15.87,"33,020",0.7,8.77,10.49,14.00,17.50,26.62,"18,250","21,810","29,120","36,400","55,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3040,"Food Servers, Nonrestaurant",broad,"248,870",1.2,,,,,15.36,"31,940",0.6,10.90,12.94,14.57,16.91,20.16,"22,680","26,920","30,300","35,170","41,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,"248,870",1.2,,,,,15.36,"31,940",0.6,10.90,12.94,14.57,16.91,20.16,"22,680","26,920","30,300","35,170","41,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9000,Other Food Preparation and Serving Related Workers,minor,"1,353,950",1.0,,,,,14.23,"29,600",0.5,10.05,11.27,13.82,16.06,17.83,"20,900","23,440","28,750","33,410","37,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,"439,770",3.0,,,,,14.56,"30,290",0.8,9.94,11.21,14.00,16.28,19.11,"20,680","23,320","29,120","33,860","39,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"439,770",3.0,,,,,14.56,"30,290",0.8,9.94,11.21,14.00,16.28,19.11,"20,680","23,320","29,120","33,860","39,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9020,Dishwashers,broad,"431,840",1.0,,,,,14.21,"29,560",0.5,10.42,11.99,13.98,16.21,17.48,"21,670","24,940","29,080","33,710","36,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,"431,840",1.0,,,,,14.21,"29,560",0.5,10.42,11.99,13.98,16.21,17.48,"21,670","24,940","29,080","33,710","36,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,"400,420",1.2,,,,,13.64,"28,380",0.6,9.86,10.88,13.33,15.05,17.40,"20,500","22,630","27,720","31,300","36,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"400,420",1.2,,,,,13.64,"28,380",0.6,9.86,10.88,13.33,15.05,17.40,"20,500","22,630","27,720","31,300","36,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,"81,930",4.9,,,,,15.38,"31,990",1.2,10.42,13.00,14.83,17.00,20.17,"21,660","27,040","30,840","35,360","41,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"81,930",4.9,,,,,15.38,"31,990",1.2,10.42,13.00,14.83,17.00,20.17,"21,660","27,040","30,840","35,360","41,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,316,350",0.4,,,,,17.26,"35,900",0.3,11.37,13.72,16.28,19.00,23.86,"23,640","28,540","33,870","39,520","49,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,"288,670",0.7,,,,,24.51,"50,980",0.4,15.23,18.18,22.71,28.91,36.12,"31,680","37,810","47,230","60,140","75,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,"288,670",0.7,,,,,24.51,"50,980",0.4,15.23,18.18,22.71,28.91,36.12,"31,680","37,810","47,230","60,140","75,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"165,750",0.7,,,,,22.80,"47,430",0.5,14.37,17.29,21.36,27.23,32.95,"29,890","35,970","44,440","56,640","68,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"122,910",1.3,,,,,26.81,"55,770",0.6,17.56,20.71,24.43,30.90,38.75,"36,520","43,080","50,810","64,270","80,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2000,Building Cleaning and Pest Control Workers,minor,"3,026,520",0.4,,,,,16.22,"33,730",0.3,11.05,13.28,15.19,17.93,22.22,"22,990","27,610","31,600","37,300","46,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2010,Building Cleaning Workers,broad,"2,935,360",0.5,,,,,16.09,"33,470",0.3,11.02,13.23,15.07,17.82,22.02,"22,930","27,510","31,350","37,060","45,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"2,148,350",0.4,,,,,16.33,"33,960",0.4,11.13,13.42,15.38,18.06,22.31,"23,160","27,920","31,990","37,560","46,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,"771,390",1.3,,,,,15.35,"31,920",0.4,10.83,12.75,14.40,17.06,20.54,"22,520","26,510","29,960","35,480","42,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,"15,630",6.9,,,,,19.89,"41,360",2.5,12.48,14.95,17.88,22.09,28.26,"25,950","31,090","37,200","45,940","58,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2020,Pest Control Workers,broad,"91,160",1.2,,,,,20.29,"42,210",0.6,14.06,16.87,18.42,22.60,28.35,"29,250","35,090","38,310","47,010","58,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,"91,160",1.2,,,,,20.29,"42,210",0.6,14.06,16.87,18.42,22.60,28.35,"29,250","35,090","38,310","47,010","58,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,"1,001,160",0.5,,,,,18.32,"38,100",0.4,13.32,14.71,17.39,21.03,24.20,"27,710","30,600","36,160","43,740","50,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3010,Grounds Maintenance Workers,broad,"1,001,160",0.5,,,,,18.32,"38,100",0.4,13.32,14.71,17.39,21.03,24.20,"27,710","30,600","36,160","43,740","50,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,"914,230",0.6,,,,,17.92,"37,270",0.3,13.24,14.61,17.26,20.20,23.33,"27,550","30,400","35,890","42,020","48,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,"22,740",5.0,,,,,20.46,"42,560",1.1,14.07,17.18,19.93,23.16,27.12,"29,270","35,730","41,440","48,170","56,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,"48,150",4.4,,,,,23.95,"49,820",1.4,14.74,18.25,22.64,28.30,34.79,"30,650","37,950","47,080","58,860","72,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,"16,050",6.3,,,,,21.03,"43,750",2.0,14.00,15.75,19.00,24.03,32.39,"29,120","32,770","39,520","49,980","67,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,"2,835,650",0.7,,,,,17.41,"36,210",0.5,10.50,12.80,15.07,19.10,26.86,"21,830","26,620","31,340","39,730","55,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1000,Supervisors of Personal Care and Service Workers,minor,"205,440",0.7,,,,,23.46,"48,790",0.5,14.11,17.17,21.80,27.95,35.18,"29,360","35,710","45,350","58,140","73,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1010,First-Line Supervisors of Entertainment and Recreation Workers,broad,"100,950",0.9,,,,,24.19,"50,310",0.5,14.36,17.46,22.47,29.11,36.28,"29,870","36,310","46,730","60,540","75,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,"21,900",1.1,,,,,27.11,"56,400",0.6,16.93,22.32,27.06,31.48,37.30,"35,200","46,430","56,290","65,480","77,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,"79,060",1.1,,,,,23.38,"48,630",0.6,14.07,16.95,21.47,27.85,35.10,"29,270","35,250","44,660","57,930","73,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1020,First-Line Supervisors of Personal Service Workers,broad,"104,480",1.4,,,,,22.75,"47,330",0.6,13.98,16.90,21.00,26.77,33.50,"29,070","35,140","43,680","55,680","69,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1022,First-Line Supervisors of Personal Service Workers,detailed,"104,480",1.4,,,,,22.75,"47,330",0.6,13.98,16.90,21.00,26.77,33.50,"29,070","35,140","43,680","55,680","69,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2000,Animal Care and Service Workers,minor,"274,380",2.6,,,,,15.76,"32,780",0.5,10.74,12.81,14.32,17.20,21.86,"22,350","26,650","29,790","35,780","45,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2010,Animal Trainers,broad,"17,710",3.6,,,,,20.11,"41,820",2.6,13.00,14.26,17.13,22.24,32.14,"27,050","29,660","35,620","46,250","66,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,"17,710",3.6,,,,,20.11,"41,820",2.6,13.00,14.26,17.13,22.24,32.14,"27,050","29,660","35,620","46,250","66,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2020,Animal Caretakers,broad,"256,670",2.7,,,,,15.46,"32,160",0.6,10.70,12.68,14.20,17.04,21.29,"22,250","26,370","29,530","35,450","44,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,"256,670",2.7,,,,,15.46,"32,160",0.6,10.70,12.68,14.20,17.04,21.29,"22,250","26,370","29,530","35,450","44,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,"539,090",0.9,,,,,14.34,"29,830",0.5,9.69,10.92,13.49,15.89,19.30,"20,160","22,700","28,060","33,040","40,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,"91,460",1.0,,,,,16.43,"34,170",0.8,9.56,10.72,14.00,17.96,28.30,"19,880","22,290","29,120","37,350","58,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,"71,290",0.8,,,,,16.51,"34,350",0.9,9.42,10.60,14.00,18.09,29.35,"19,590","22,060","29,120","37,630","61,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,"7,910",4.5,,,,,15.53,"32,310",2.0,10.04,11.90,13.91,17.42,20.90,"20,890","24,760","28,940","36,230","43,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,"12,260",4.5,,,,,16.51,"34,340",1.2,10.65,12.37,14.59,18.08,23.29,"22,140","25,740","30,350","37,600","48,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,"1,900",11.7,,,,,17.17,"35,710",3.5,10.45,12.69,16.04,18.51,24.14,"21,730","26,380","33,360","38,490","50,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,"1,900",11.7,,,,,17.17,"35,710",3.5,10.45,12.69,16.04,18.51,24.14,"21,730","26,380","33,360","38,490","50,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"98,350",2.1,,,,,13.80,"28,700",0.7,9.62,10.69,13.29,15.60,17.93,"20,020","22,240","27,650","32,450","37,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"98,350",2.1,,,,,13.80,"28,700",0.7,9.62,10.69,13.29,15.60,17.93,"20,020","22,240","27,650","32,450","37,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"347,380",1.3,,,,,13.93,"28,980",0.5,9.74,11.00,13.43,15.71,18.05,"20,260","22,880","27,930","32,680","37,550",,
